,X,Y,l_dist,rdist
1065,3.654931176254041,1.915075983714202,1.5613534450531006,1.0875705480575562
1066,3.654931176254041,1.915075983714202,1.5856698751449585,1.080533742904663
1067,3.6352510097224786,1.9186384329549218,1.5856698751449585,1.080533742904663
1068,3.6352510097224786,1.9186384329549218,1.6049669981002808,1.0621757507324219
1069,3.615542114275354,1.9220383505407175,1.6049669981002808,1.0621757507324219
1070,3.615542114275354,1.9220383505407175,1.6049669981002808,1.0621757507324219
1071,3.615542114275354,1.9220383505407175,1.6098252534866333,1.0460509061813354
1072,3.595794034733701,1.925202738915113,1.6098252534866333,1.0460509061813354
1073,3.595794034733701,1.925202738915113,1.5851584672927856,1.0477391481399536
1074,3.5760247807025154,1.9282320283446657,1.5851584672927856,1.0477391481399536
1075,3.5760247807025154,1.9282320283446657,1.5851584672927856,1.0477391481399536
1076,3.5760247807025154,1.9282320283446657,1.5981553792953491,1.028826117515564
1077,3.5562461596358257,1.9311995438250802,1.5981553792953491,1.028826117515564
1078,3.5562461596358257,1.9311995438250802,1.5835293531417847,1.0395615100860596
1079,3.536443852129848,1.9340046493297218,1.5835293531417847,1.0395615100860596
1080,3.536443852129848,1.9340046493297218,1.5835293531417847,1.0395615100860596
1081,3.536443852129848,1.9340046493297218,1.5595531463623047,1.034678339958191
1082,3.516630916793103,1.936733677145892,1.5595531463623047,1.034678339958191
1083,3.516630916793103,1.936733677145892,1.5826399326324463,1.0323047637939453
1084,3.496795237784658,1.9392921606377571,1.5826399326324463,1.0323047637939453
1085,3.496795237784658,1.9392921606377571,1.5826399326324463,1.0323047637939453
1086,3.476949302840672,1.9417698340881668,1.6084650754928589,1.0442553758621216
1087,3.476949302840672,1.9417698340881668,1.6084650754928589,1.0442553758621216
1088,3.476949302840672,1.9417698340881668,1.5863841772079468,1.0523990392684937
1089,3.4571016876009,1.9442340112011622,1.5863841772079468,1.0523990392684937
1090,3.4571016876009,1.9442340112011622,1.5863841772079468,1.0523990392684937
1091,3.4571016876009,1.9442340112011622,1.6136547327041626,1.0449843406677246
1092,3.4372397549781155,1.946579993310982,1.6136547327041626,1.0449843406677246
1093,3.4372397549781155,1.946579993310982,1.5411128997802734,1.039380431175232
1094,3.4173738473529554,1.9488920732881025,1.5411128997802734,1.039380431175232
1095,3.4173738473529554,1.9488920732881025,1.5411128997802734,1.039380431175232
1096,3.4173738473529554,1.9488920732881025,1.5391623973846436,1.0287729501724243
1097,3.3974932289113675,1.9510740471631502,1.5391623973846436,1.0287729501724243
1098,3.3974932289113675,1.9510740471631502,1.5251981019973755,1.037016749382019
1099,3.3776081367451143,1.953214866905559,1.5251981019973755,1.037016749382019
1100,3.3776081367451143,1.953214866905559,1.5847713947296143,1.0352809429168701
1101,3.357708987308388,1.955220820878687,1.5847713947296143,1.0352809429168701
1102,3.357708987308388,1.955220820878687,1.5802255868911743,1.0163930654525757
1103,3.337805423356608,1.9571824889652008,1.5802255868911743,1.0163930654525757
1104,3.337805423356608,1.9571824889652008,1.566304087638855,1.0013487339019775
1105,3.3178888225196292,1.9590070466597302,1.566304087638855,1.0013487339019775
1106,3.3178888225196292,1.9590070466597302,1.547519326210022,1.0222581624984741
1107,3.297968078171011,1.9607857946161351,1.547519326210022,1.0222581624984741
1108,3.297968078171011,1.9607857946161351,1.547519326210022,1.0222581624984741
1109,3.297968078171011,1.9607857946161351,1.596419334411621,1.0282663106918335
1110,3.2780354703100123,1.9624262651491076,1.596419334411621,1.0282663106918335
1111,3.2780354703100123,1.9624262651491076,1.561915636062622,1.034201979637146
1112,3.2580990821761406,1.9640201371324562,1.561915636062622,1.034201979637146
1113,3.2580990821761406,1.9640201371324562,1.561915636062622,1.034201979637146
1114,3.2580990821761406,1.9640201371324562,1.5533698797225952,1.0225714445114136
1115,3.2381520743525276,1.965475086829714,1.5533698797225952,1.0225714445114136
1116,3.2381520743525276,1.965475086829714,1.5552786588668823,1.0226620435714722
1117,3.2182016924550343,1.9668830150571124,1.5552786588668823,1.0226620435714722
1118,3.2182016924550343,1.9668830150571124,1.5552786588668823,1.0226620435714722
1119,3.2182016924550343,1.9668830150571124,1.5997644662857056,1.0194438695907593
1120,3.198241968653586,1.9681516464185274,1.5997644662857056,1.0194438695907593
1121,3.198241968653586,1.9681516464185274,1.5663491487503052,0.9818798303604126
1122,3.1782792975260823,1.9693730231940307,1.5663491487503052,0.9818798303604126
1123,3.1782792975260823,1.9693730231940307,1.5663491487503052,0.9818798303604126
1124,3.1782792975260823,1.9693730231940307,1.5870412588119507,0.9893323183059692
1125,3.1583085790184406,1.97045487441854,1.5870412588119507,0.9893323183059692
1126,3.1583085790184406,1.97045487441854,1.5663865804672241,1.0127263069152832
1127,3.138335349853487,1.9714893387813772,1.5663865804672241,1.0127263069152832
1128,3.138335349853487,1.9714893387813772,1.5663865804672241,1.0127263069152832
1129,3.138335349853487,1.9714893387813772,1.556458830833435,1.0031744241714478
1130,3.118355376213605,1.9723841310215864,1.556458830833435,1.0031744241714478
1131,3.118355376213605,1.9723841310215864,1.5504850149154663,0.9912155866622925
1132,3.0983733333941097,1.9732314589231252,1.5504850149154663,0.9912155866622925
